time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.4700,0.0435,0.0771,0.3218,0.6743,0.0864,-0.0263,
0.4717,0.0349,0.0763,0.3131,0.6796,0.0972,-0.0295,
0.4733,0.0260,0.0756,0.3062,0.6850,0.1065,-0.0331,
0.4750,0.0169,0.0752,0.3010,0.6904,0.1142,-0.0371,
0.4767,0.0080,0.0749,0.2977,0.6958,0.1198,-0.0415,
0.4783,-0.0007,0.0747,0.2962,0.7010,0.1234,-0.0462,
0.4800,-0.0090,0.0748,0.2964,0.7060,0.1245,-0.0512,
0.4817,-0.0165,0.0749,0.2983,0.7107,0.1232,-0.0564,
0.4833,-0.0233,0.0753,0.3016,0.7150,0.1193,-0.0619,
0.4850,-0.0290,0.0757,0.3063,0.7189,0.1127,-0.0676,
0.4867,-0.0338,0.0763,0.3122,0.7223,0.1034,-0.0734,
0.4883,-0.0373,0.0770,0.3190,0.7252,0.0915,-0.0793,
0.4900,-0.0397,0.0779,0.3266,0.7276,0.0772,-0.0852,
0.4917,-0.0409,0.0788,0.3347,0.7294,0.0605,-0.0911,
0.4933,-0.0409,0.0799,0.3431,0.7307,0.0418,-0.0970,
0.4950,-0.0397,0.0810,0.3515,0.7315,0.0214,-0.1028,
0.4967,-0.0375,0.0823,0.3599,0.7319,-0.0004,-0.1086,
0.4983,-0.0344,0.0837,0.3679,0.7318,-0.0233,-0.1142,
0.5000,-0.0304,0.0852,0.3753,0.7313,-0.0467,-0.1198,
0.5017,-0.0258,0.0867,0.3821,0.7305,-0.0702,-0.1252,
0.5033,-0.0207,0.0884,0.3880,0.7295,-0.0934,-0.1307,
0.5050,-0.0152,0.0902,0.3929,0.7284,-0.1157,-0.1361,
0.5067,-0.0095,0.0920,0.3967,0.7271,-0.1368,-0.1415,
0.5083,-0.0038,0.0940,0.3992,0.7258,-0.1562,-0.1470,
0.5100,0.0017,0.0960,0.4005,0.7245,-0.1734,-0.1526,
0.5117,0.0070,0.0980,0.4005,0.7233,-0.1881,-0.1583,
0.5133,0.0120,0.1001,0.3991,0.7222,-0.2000,-0.1642,
0.5150,0.0165,0.1022,0.3964,0.7211,-0.2089,-0.1703,
0.5167,0.0205,0.1044,0.3925,0.7202,-0.2144,-0.1765,
0.5183,0.0239,0.1065,0.3874,0.7194,-0.2165,-0.1829,
0.5200,0.0267,0.1085,0.3811,0.7187,-0.2151,-0.1895,
0.5217,0.0288,0.1105,0.3739,0.7180,-0.2103,-0.1961,
0.5233,0.0303,0.1124,0.3658,0.7174,-0.2021,-0.2028,
0.5250,0.0313,0.1142,0.3571,0.7166,-0.1908,-0.2095,
0.5267,0.0316,0.1159,0.3478,0.7157,-0.1765,-0.2159,
0.5283,0.0315,0.1174,0.3381,0.7147,-0.1597,-0.2220,
0.5300,0.0309,0.1187,0.3282,0.7133,-0.1407,-0.2276,
0.5317,0.0300,0.1199,0.3182,0.7116,-0.1200,-0.2325,
0.5333,0.0289,0.1209,0.3082,0.7095,-0.0981,-0.2366,
0.5350,0.0275,0.1217,0.2985,0.7069,-0.0753,-0.2394,
0.5367,0.0261,0.1223,0.2889,0.7039,-0.0522,-0.2409,
0.5383,0.0248,0.1228,0.2798,0.7004,-0.0294,-0.2408,
0.5400,0.0237,0.1231,0.2711,0.6964,-0.0071,-0.2389,
0.5417,0.0229,0.1233,0.2628,0.6919,0.0142,-0.2349,
0.5433,0.0225,0.1234,0.2551,0.6870,0.0341,-0.2287,
0.5450,0.0227,0.1234,0.2479,0.6818,0.0524,-0.2202,
0.5467,0.0236,0.1234,0.2413,0.6763,0.0689,-0.2093,
0.5483,0.0252,0.1233,0.2353,0.6705,0.0835,-0.1960,
0.5500,0.0277,0.1232,0.2298,0.6647,0.0962,-0.1804,
0.5517,0.0311,0.1231,0.2248,0.6589,0.1070,-0.1626,
0.5533,0.0355,0.1230,0.2205,0.6532,0.1159,-0.1428,
0.5550,0.0408,0.1230,0.2166,0.6477,0.1232,-0.1214,
0.5567,0.0471,0.1229,0.2133,0.6426,0.1292,-0.0986,
0.5583,0.0544,0.1228,0.2105,0.6379,0.1340,-0.0750,
0.5600,0.0625,0.1227,0.2083,0.6337,0.1379,-0.0510,
0.5617,0.0714,0.1225,0.2067,0.6302,0.1414,-0.0270,
0.5633,0.0810,0.1224,0.2056,0.6274,0.1448,-0.0037,
0.5650,0.0912,0.1221,0.2051,0.6254,0.1483,0.0184,
0.5667,0.1017,0.1217,0.2051,0.6241,0.1523,0.0389,
0.5683,0.1125,0.1213,0.2058,0.6237,0.1571,0.0573,
0.5700,0.1232,0.1207,0.2072,0.6242,0.1629,0.0732,
0.5717,0.1339,0.1200,0.2092,0.6255,0.1700,0.0862,
0.5733,0.1441,0.1191,0.2118,0.6277,0.1784,0.0959,
0.5750,0.1539,0.1182,0.2151,0.6307,0.1883,0.1023,
0.5767,0.1629,0.1171,0.2190,0.6344,0.1997,0.1052,
0.5783,0.1710,0.1160,0.2236,0.6388,0.2125,0.1046,
0.5800,0.1780,0.1148,0.2288,0.6438,0.2265,0.1005,
0.5817,0.1839,0.1137,0.2346,0.6494,0.2416,0.0931,
0.5833,0.1885,0.1126,0.2410,0.6554,0.2575,0.0827,
0.5850,0.1917,0.1117,0.2478,0.6617,0.2739,0.0695,
0.5867,0.1934,0.1110,0.2550,0.6683,0.2903,0.0540,
0.5883,0.1937,0.1106,0.2626,0.6750,0.3063,0.0364,
0.5900,0.1925,0.1107,0.2704,0.6816,0.3215,0.0174,
0.5917,0.1899,0.1112,0.2783,0.6882,0.3354,-0.0026,
0.5933,0.1858,0.1122,0.2862,0.6945,0.3474,-0.0231,
0.5950,0.1805,0.1139,0.2940,0.7005,0.3573,-0.0437,
0.5967,0.1741,0.1162,0.3016,0.7059,0.3644,-0.0638,
0.5983,0.1665,0.1194,0.3088,0.7109,0.3685,-0.0830,
